,Yields,RXN,Origin,Mechanism,DOI,Substrate
1455,70.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1456,74.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1457,75.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1458,73.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1459,97.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1460,97.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1461,73.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1462,56.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1463,21.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1464,95.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1465,95.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1466,70.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1467,85.0,COc2ccc1ccccc1c2.Cc1ccc([Mg]Br)cc1>c1ccccc1C.[Ni].>Cc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc2ccc1ccccc1c2
1468,48.0,COc1ccccc1.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc2ccc(c1ccccc1)cc2,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc1ccccc1
1469,40.0,COc1ccccc1.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc2ccc(c1ccccc1)cc2,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc1ccccc1
1470,13.0,COc1ccccc1.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc2ccc(c1ccccc1)cc2,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc1ccccc1
1471,66.0,COc1ccccc1.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc2ccc(c1ccccc1)cc2,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc1ccccc1
1472,94.0,COc1ccccc1.Cc1ccc([Mg]Br)cc1>Cc1cc(C)ccc1.[Ni].>Cc2ccc(c1ccccc1)cc2,Optimisation,Kumada,https://doi.org/10.1002/ejic.201900692,COc1ccccc1
1473,0.0,COc2ccc1ccccc1c2.OB(O)c1ccccc1>c1ccccc1C.O.[Ni].[Na+].[O-].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1474,0.0,COc2ccc1ccccc1c2.F[B-](F)(F)c1ccccc1.[K+]>C1COCCO1.[Ni].CC[O-].[Na+].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1475,8.0,COc2ccc1ccccc1c2.c4ccc([B-](c1ccccc1)(c2ccccc2)c3ccccc3)cc4.[Na+]>C1COCCO1.[Ni].CC[O-].[Na+].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1476,64.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>C1COCCO1.[Ni].CC[O-].[Na+].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1477,54.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>C1COCCO1.[Ni].[Cs+].[F-].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1478,47.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>C1COCCO1.[Ni].[Cs+].[F-].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1479,89.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1480,93.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1481,93.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>c3ccc(c2ccc1ccccc1c2)cc3,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1482,74.0,COc1cccc2ccccc12.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>c3ccc(c1cccc2ccccc12)cc3,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc1cccc2ccccc12
1483,92.0,COc2cc1ccccc1c3ccccc23.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>c4ccc(c2cc1ccccc1c3ccccc23)cc4,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc2cc1ccccc1c3ccccc23
1484,57.0,COc2ccc1cc(C(C)=O)ccc1c2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>CC(=O)c3ccc2cc(c1ccccc1)ccc2c3,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1cc(C(C)=O)ccc1c2
1485,62.0,COC(=O)c2ccc1cc(OC)ccc1c2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>COC(=O)c3ccc2cc(c1ccccc1)ccc2c3,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COC(=O)c2ccc1cc(OC)ccc1c2
1486,55.0,COc1ccc(C(C)=O)cc1.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>CC(=O)c2ccc(c1ccccc1)cc2,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc1ccc(C(C)=O)cc1
1487,14.0,COc2ccc(/C=C/c1ccccc1)cc2.CC2(C)COB(c1ccccc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>C(=C\c2ccc(c1ccccc1)cc2)/c3ccccc3,Scope,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc(/C=C/c1ccccc1)cc2
1488,36.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccc(F)cc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>Fc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1489,68.0,COc2ccc1ccccc1c2.COc2ccc(B1OCC(C)(C)CO1)cc2>c1ccccc1C.[Ni].[Cs+].[F-].>COc3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1490,74.0,COc2ccc1ccccc1c2.Cc1ccccc1B2OCC(C)(C)CO2>c1ccccc1C.[Ni].[Cs+].[F-].>c3cc(C)c(c1ccc2ccccc2c1)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1491,65.0,COc2ccc1ccccc1c2.Fc1ccccc1B2OCC(C)(C)CO2>c1ccccc1C.[Ni].[Cs+].[F-].>c3cc(F)c(c1ccc2ccccc2c1)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1492,89.0,COc2ccc1ccccc1c2.c2c(cccc3)c3c(B1OCC(C)(C)CO1)cc2>c1ccccc1C.[Ni].[Cs+].[F-].>c3c(cccc4)c4c(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1493,94.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccc(C(F)(F)F)cc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>FC(F)(F)c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1494,83.0,COc2ccc1ccccc1c2.COC(=O)c2ccc(B1OCC(C)(C)CO1)cc2>c1ccccc1C.[Ni].[Cs+].[F-].>COC(=O)c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1495,78.0,COc2ccc1ccccc1c2.CC(=O)c2ccc(B1OCC(C)(C)CO1)cc2>c1ccccc1C.[Ni].[Cs+].[F-].>CC(=O)c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1496,92.0,COc2ccc1ccccc1c2.CC2(C)COB(c1ccc([Si](C)(C)C)cc1)OC2>c1ccccc1C.[Ni].[Cs+].[F-].>C[Si](C)(C)c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1497,79.0,COc2ccc1ccccc1c2.CN(C)c2ccc(B1OCC(C)(C)CO1)cc2>c1ccccc1C.[Ni].[Cs+].[F-].>CN(C)c3ccc(c2ccc1ccccc1c2)cc3,Optimisation,Suzuki,https://doi.org/10.1002/anie.200801447,COc2ccc1ccccc1c2
1498,70.0,COc1ccc(OC(=O)N(C)C)cc1.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/ar500345f,COc1ccc(OC(=O)N(C)C)cc1
1499,62.0,CN(C)C(=O)Oc1ccc(N(C)C)cc1.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>CN(C)c2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/ar500345f,CN(C)C(=O)Oc1ccc(N(C)C)cc1
1500,65.0,CN(C)C(=O)Oc2ccc(c1ccccc1)cc2.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>c3ccc(c2ccc(c1ccccc1)cc2)cc3,Scope,Review,https://doi.org/10.1021/ar500345f,CN(C)C(=O)Oc2ccc(c1ccccc1)cc2
1501,80.0,CN(C)C(=O)Oc2ccc1ncccc1c2.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>c3ccc(c2ccc1ncccc1c2)cc3,Scope,Review,https://doi.org/10.1021/ar500345f,CN(C)C(=O)Oc2ccc1ncccc1c2
1502,85.0,CC(=O)c1ccc(OC(=O)N(C)C)cc1.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>CC(=O)c2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/ar500345f,CC(=O)c1ccc(OC(=O)N(C)C)cc1
1503,78.0,COC(=O)c1ccc(OC(=O)N(C)C)cc1.c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4>C1COCCO1.[Ni+2].O.O=C([O-])[O-].[K+].[K+].>COC(=O)c2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/ar500345f,COC(=O)c1ccc(OC(=O)N(C)C)cc1
1504,73.0,COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COC(=O)c3ccc2cc(c1ccccc1)ccc2c3,Scope,Review,https://doi.org/10.1021/op300236f,COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2
1505,52.0,COc1ccc(OC(=O)C(C)(C)C)cc1.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,COc1ccc(OC(=O)C(C)(C)C)cc1
1506,79.0,Cc1ccccc1OC(=O)C(C)(C)C.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1C)cc2,Scope,Review,https://doi.org/10.1021/op300236f,Cc1ccccc1OC(=O)C(C)(C)C
1507,82.0,Cn3c1ccccc1c2ccc(OC(=O)C(C)(C)C)cc23.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn4c1ccccc1c3ccc(c2ccccc2)cc34,Scope,Review,https://doi.org/10.1021/op300236f,Cn3c1ccccc1c2ccc(OC(=O)C(C)(C)C)cc23
1508,77.0,CC(C)(C)C(=O)Oc1cccc2ccccc12.OB(O)c1ccc(C(F)(F)F)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>FC(F)(F)c3ccc(c1cccc2ccccc12)cc3,Scope,Review,https://doi.org/10.1021/op300236f,CC(C)(C)C(=O)Oc1cccc2ccccc12
1509,77.0,CCN(CC)C(=O)Oc1ccc(OC)c2ccccc12.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)c3ccccc23,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc(OC)c2ccccc12
1510,52.0,CCN(CC)C(=O)Oc1ccccc1.COc1ccc(B(O)O)cc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>COc2ccc(c1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1511,70.0,CCN(CC)C(=O)Oc2ccc1c(ccn1C)c2.OB(O)c1ccccc1>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3ccc2cc(c1ccccc1)ccc23,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2ccc1c(ccn1C)c2
1512,91.0,CCN(CC)C(=O)Oc1cccc2ccccc12.C1COCCN1>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>c3ccc2c(N1CCOCC1)cccc2c3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1cccc2ccccc12
1513,74.0,CCN(CC)C(=O)Oc1ccc(OC)cc1.C1COCCN1>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>COc2ccc(N1CCOCC1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc(OC)cc1
1514,53.0,CCN(CC)C(=O)Oc1ccccc1c2ccccc2.C1COCCN1>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>c3ccc(c1ccccc1N2CCOCC2)cc3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1c2ccccc2
1515,86.0,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1.CCCCNC>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>CCCCN(C)c1ccc(C(F)(F)F)cc1,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1
1516,84.0,CCN(CC)C(=O)Oc1ccccc1.Nc1ccccc1>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>c2ccc(Nc1ccccc1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1517,92.0,CCN(CC)C(=O)Oc1ccccc1.Cc1cccc(C)c1N>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>Cc1cccc(C)c1Nc2ccccc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1518,55.0,CCN(CC)C(=O)Oc2ccc1c(ccn1C)c2.C1COCCN1>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>Cn3ccc2cc(N1CCOCC1)ccc23,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2ccc1c(ccn1C)c2
1519,55.0,CCN(CC)C(=O)Oc1ccccc1.CCn3c1ccccc1c2cc(N)ccc23>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>CCn4c1ccccc1c3cc(Nc2ccccc2)ccc34,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1520,94.0,CCN(CC)C(=O)Oc1ccccc1.c2ccc(N1CCNCC1)nc2>C1COCCO1.[Ni].CC(C)(C)[O-].[Na+].>c3ccc(N2CCN(c1ccccn1)CC2)cc3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1521,87.0,CCN(CC)C(=O)Oc2ccc1ccccc1c2.C1COCCN1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>c3ccc2cc(N1CCOCC1)ccc2c3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2ccc1ccccc1c2
1522,70.0,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1.C1COCCN1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>FC(F)(F)c2ccc(N1CCOCC1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1
1523,71.0,CCN(CC)C(=O)Oc1ccccc1C.C1COCCN1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>Cc1ccccc1N2CCOCC2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1C
1524,43.0,CCN(CC)C(=O)Oc1ccccc1OC.C1COCCN1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>COc1ccccc1N2CCOCC2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1OC
1525,50.0,CCN(CC)C(=O)Oc1ccccc1F.C1COCCN1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>Fc1ccccc1N2CCOCC2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1F
1526,86.0,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1.N1CCCC1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>FC(F)(F)c2ccc(N1CCCC1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc(C(F)(F)F)cc1
1527,75.0,CCN(CC)C(=O)Oc1ccccc1.CNc1ccccc1>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>CN(c1ccccc1)c2ccccc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1528,90.0,CCN(CC)C(=O)Oc1ccccc1.c2ccc(N1CCNCC1)nc2>C1COCCO1.[Ni+2].CC(C)(C)[O-].CC1(C)OB(c2ccccc2)OC1(C)C.[Na+].>c3ccc(N2CCN(c1ccccn1)CC2)cc3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccccc1
1529,82.0,CCN(CC)C(=O)Oc1cccc2c(OC(=O)N(CC)CC)cccc12.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c1cccc2ccccc12,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1cccc2c(OC(=O)N(CC)CC)cccc12
1530,81.0,CCN(CC)C(=O)Oc2cc1ccccc1c3ccccc23.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c2cc1ccccc1c3ccccc23,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2cc1ccccc1c3ccccc23
1531,91.0,CCN(CC)C(=O)Oc2ccc1cc(C(=O)OC)ccc1c2.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c2ccc1cc(C(=O)OC)ccc1c2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2ccc1cc(C(=O)OC)ccc1c2
1532,90.0,CCN(CC)C(=O)Oc2ccc(N1CCOCC1)cc2.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c2ccc(N1CCOCC1)cc2,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2ccc(N1CCOCC1)cc2
1533,87.0,CCN(CC)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@@]4(C)C3CCC45OCCO5.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c1ccc2c(c1)CCC3C2CC[C@@]4(C)C3CCC45OCCO5,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@@]4(C)C3CCC45OCCO5
1534,86.0,CCN(CC)C(=O)Oc2cccc1CC(C)(C)Oc12.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c2cccc1CC(C)(C)Oc12,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc2cccc1CC(C)(C)Oc12
1535,93.0,CCN(CC)C(=O)Oc3ccc2c1ccccc1n(C)c2c3.C[SiH](C)O[SiH](C)C>c1ccccc1C.[Ni+2].O=P([O-])([O-])[O-].[K+].[K+].[K+].>c3ccc2c1ccccc1n(C)c2c3,Scope,Review,https://doi.org/10.1021/op300236f,CCN(CC)C(=O)Oc3ccc2c1ccccc1n(C)c2c3
1536,0.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>C1COCCO1.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1537,83.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>CC(O)(C)CC.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1538,70.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>C(C)(C)(C)O.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1539,0.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>C1COCCO1.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1540,0.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>C(=O)N(C)C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1541,0.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>OC(C)C.[Ni].O=P([O-])([O-])[O-].[K+].[K+].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1542,44.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>CC(O)(C)CC.[Ni].O=C([O-])[O-].[Cs+].[Cs+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1543,59.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>CC(O)(C)CC.[Ni].CC(C)(C)[O-].[Li+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
1544,0.0,CN(C)C(=O)Oc1ccccc1.Cn2cnc1ccccc12>CC(O)(C)CC.[Ni].CC(C)(C)[O-].[K+].>Cn3c(c1ccccc1)nc2ccccc23,Optimisation,C-H activation,https://doi.org/10.1039/C5SC02942B,CN(C)C(=O)Oc1ccccc1
