,can,metadata,name,tag,weights,num_conformers,file_base_name
410,Cn1cccc1[Li],"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C5H6LiN_68da
411,Cn1cnc2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H8N2_5ceb
412,Cn1cncc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C4H6N2_323d
413,Cn1cncc1c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H10N2_7bd1
414,FC(Oc1ccc(cc1)C)(F)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C8H7F3O_708b
415,FC(Oc1ccccc1)(F)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C7H5F3O_c1d1
416,F[B-](c1cocc1)(F)F.[K+],"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C4H3BF3KO_a071
417,Fc1c(P(c2c(F)c(F)c(c(c2F)F)F)c2c(F)c(F)c(c(c2F)F)F)c(F)c(c(c1F)F)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C18F15P_ff1c
418,Fc1ccc(cc1)b1ob(ob(o1)c1ccc(cc1)F)c1ccc(cc1)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C18H12B3F3O3_43ff
419,Fc1cccc(c1)c1ccc2c(c1)ccc(c2)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C21H19FO2_6f90
420,Fc1ccccc1B1OCC(CO1)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H14BFO2_2711
421,IC1CCCCC1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/genecp scf=(xqc,tight)', 'freq b3lyp/genecp volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/genecp volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H11I_b2e9
422,I[Mg]c1ccc(cc1)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/genecp scf=(xqc,tight)', 'freq b3lyp/genecp volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/genecp volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C7H7IMg_9536
423,N#Cc1ccc(cc1)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H13NO2_b9f2
424,N#Cc1ccc2c(c1)ccc(c2)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H15NO2_c5f1
425,N#Cc1ccc2c(c1)ccc(c2)OC(=O)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C14H12N2O2_6dd7
426,N1CCN(CC1)c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C10H14N2_d028
427,NCCc1ccc(cc1)OC,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C9H13NO_7ff1
428,Nc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C6H7N_f73f
429,O=C(C(C)(C)C)Nc1ccc(cc1)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H23NO3_5435
430,O=C(C(C)(C)C)Nc1cccc2c1cc(cc2)OC(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C20H25NO3_662d
431,O=C(C(C)(C)C)Oc1c2ccccc2cc2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C19H18O2_8a8a
432,O=C(C(C)(C)C)Oc1cc2ccccc2c2c1cccc2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C19H18O2_4630
433,O=C(C(C)(C)C)Oc1ccc(c2c1cccc2)Cc1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C22H22O2_6719
434,O=C(C(C)(C)C)Oc1ccc(c2c1cccc2)[N+](=O)[O-],"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H15NO4_2bbe
435,O=C(C(C)(C)C)Oc1ccc(cc1)/C=C/c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C19H20O2_a9f6
436,O=C(C(C)(C)C)Oc1ccc(cc1)B1OC(C(O1)(C)C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H25BO4_9b0f
437,O=C(C(C)(C)C)Oc1ccc(cc1)C(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C13H16O3_bff6
438,O=C(C(C)(C)C)Oc1ccc(cc1)C(=O)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C16H22O3_394c
439,O=C(C(C)(C)C)Oc1ccc(cc1)C(C)(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C15H22O2_1360
440,O=C(C(C)(C)C)Oc1ccc(cc1)C(F)(F)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H13F3O2_c0b9
441,O=C(C(C)(C)C)Oc1ccc(cc1)Cl,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H13ClO2_5025
442,O=C(C(C)(C)C)Oc1ccc(cc1)F,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C11H13FO2_c2c1
443,O=C(C(C)(C)C)Oc1ccc(cc1)c1ccc(cc1)C(=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C19H20O3_a0eb
444,O=C(C(C)(C)C)Oc1ccc(cc1)c1ccccc1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H18O2_abb6
445,O=C(C(C)(C)C)Oc1ccc2c(c1)CCC1C2CC[C@]2(C1CCC2=O)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C23H30O3_9b76
446,O=C(C(C)(C)C)Oc1ccc2c(c1)OCO2,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C12H14O4_b865
447,O=C(C(C)(C)C)Oc1ccc2c(c1)c(ccc2)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H21NO2_7ac1
448,O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)N(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C17H21NO2_52fc
449,O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)[Si](C(C)C)(C(C)C)C(C)C,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C24H36O2Si_f68a
450,O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)n1cccn1,"{'gaussian_config': {'theory': 'b3lyp', 'light_basis_set': '6-31G*', 'heavy_basis_set': 'LANL2DZ', 'generic_basis_set': 'genecp', 'max_light_atomic_number': 36}, 'gaussian_tasks': ['opt b3lyp/6-31G* scf=(xqc,tight)', 'freq b3lyp/6-31G* volume NMR pop=NPA density=current Geom=AllCheck Guess=Read', 'TD(NStates=10, Root=1) b3lyp/6-31G* volume pop=NPA density=current Geom=AllCheck Guess=Read'], 'max_num_conformers': 1, 'class': '', 'subclass': '', 'type': '', 'subtype': ''}",,['JS_substrate'],[1.0],1,C18H18N2O2_2055
